"skill_id","alias","alias_display_title","raw_labels_json","all_alias_sources","normalization_rule","source_url"
"001d46db-035e-4b92-83a3-ed8771e0c123","inform staff on food waste reduction practices","Inform Staff on Food Waste Reduction Practices","[""inform staff on food waste reduction practices""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/001d46db-035e-4b92-83a3-ed8771e0c123"
"001d46db-035e-4b92-83a3-ed8771e0c123","teach students food waste reduction practices","Teach Students Food Waste Reduction Practices","[""teach students food waste reduction practices""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/001d46db-035e-4b92-83a3-ed8771e0c123"
"0023e7a5-43da-4b68-bee3-726ef21f986d","administer diplomacy principles","Administer Diplomacy Principles","[""administer diplomacy principles""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0023e7a5-43da-4b68-bee3-726ef21f986d"
"0023e7a5-43da-4b68-bee3-726ef21f986d","administer diplomatic principles","Administer Diplomatic Principles","[""administer diplomatic principles""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0023e7a5-43da-4b68-bee3-726ef21f986d"
"0023e7a5-43da-4b68-bee3-726ef21f986d","implement diplomacy principles","Implement Diplomacy Principles","[""implement diplomacy principles""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0023e7a5-43da-4b68-bee3-726ef21f986d"
"0023e7a5-43da-4b68-bee3-726ef21f986d","implement diplomatic principles","Implement Diplomatic Principles","[""implement diplomatic principles""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0023e7a5-43da-4b68-bee3-726ef21f986d"
"0023e7a5-43da-4b68-bee3-726ef21f986d","use diplomacy principles","Use Diplomacy Principles","[""use diplomacy principles""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0023e7a5-43da-4b68-bee3-726ef21f986d"
"0023e7a5-43da-4b68-bee3-726ef21f986d","use diplomatic principles","Use Diplomatic Principles","[""use diplomatic principles""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0023e7a5-43da-4b68-bee3-726ef21f986d"
"0023e7a5-43da-4b68-bee3-726ef21f986d","utilise diplomacy principles","Utilise Diplomacy Principles","[""utilise diplomacy principles""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0023e7a5-43da-4b68-bee3-726ef21f986d"
"0023e7a5-43da-4b68-bee3-726ef21f986d","utilise diplomatic principles","Utilise Diplomatic Principles","[""utilise diplomatic principles""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0023e7a5-43da-4b68-bee3-726ef21f986d"
"0037c821-2898-4919-b96e-7ed1cd89554c","create concepts for energy saving","Create Concepts for Energy Saving","[""create concepts for energy saving""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0037c821-2898-4919-b96e-7ed1cd89554c"
"0037c821-2898-4919-b96e-7ed1cd89554c","create energy saving concepts","Create Energy Saving Concepts","[""create energy saving concepts""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0037c821-2898-4919-b96e-7ed1cd89554c"
"0037c821-2898-4919-b96e-7ed1cd89554c","creating concepts for energy saving","Creating Concepts for Energy Saving","[""creating concepts for energy saving""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0037c821-2898-4919-b96e-7ed1cd89554c"
"0037c821-2898-4919-b96e-7ed1cd89554c","creating energy saving concepts","Creating Energy Saving Concepts","[""creating energy saving concepts""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0037c821-2898-4919-b96e-7ed1cd89554c"
"0037c821-2898-4919-b96e-7ed1cd89554c","develop concepts for energy saving","Develop Concepts for Energy Saving","[""develop concepts for energy saving""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0037c821-2898-4919-b96e-7ed1cd89554c"
"0037c821-2898-4919-b96e-7ed1cd89554c","energy saving concepts creating","Energy Saving Concepts Creating","[""energy saving concepts creating""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0037c821-2898-4919-b96e-7ed1cd89554c"
"0037c821-2898-4919-b96e-7ed1cd89554c","energy saving concepts developing","Energy Saving Concepts Developing","[""energy saving concepts developing""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0037c821-2898-4919-b96e-7ed1cd89554c"
"00506f28-e884-4496-800c-3477c67eb355","exercise and sports medicine","Exercise and Sports Medicine","[""exercise and sports medicine""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00506f28-e884-4496-800c-3477c67eb355"
"00506f28-e884-4496-800c-3477c67eb355","sports injury medicine","Sports Injury Medicine","[""sports injury medicine""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00506f28-e884-4496-800c-3477c67eb355"
"00506f28-e884-4496-800c-3477c67eb355","sports injury treatment","Sports Injury Treatment","[""sports injury treatment""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00506f28-e884-4496-800c-3477c67eb355"
"00506f28-e884-4496-800c-3477c67eb355","sports medicine","Sports Medicine","[""sports medicine""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00506f28-e884-4496-800c-3477c67eb355"
"0058526a-11e9-40a1-ab33-7c5ffdf5da05","carry out research on flora","Carry out Research on Flora","[""carry out research on flora""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0058526a-11e9-40a1-ab33-7c5ffdf5da05"
"0058526a-11e9-40a1-ab33-7c5ffdf5da05","flora research","Flora Research","[""flora research""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0058526a-11e9-40a1-ab33-7c5ffdf5da05"
"0058526a-11e9-40a1-ab33-7c5ffdf5da05","perform research on flora","Perform Research on Flora","[""perform research on flora""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0058526a-11e9-40a1-ab33-7c5ffdf5da05"
"0058526a-11e9-40a1-ab33-7c5ffdf5da05","research on flora","Research on Flora","[""research on flora""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0058526a-11e9-40a1-ab33-7c5ffdf5da05"
"0058526a-11e9-40a1-ab33-7c5ffdf5da05","run research on flora","Run Research on Flora","[""run research on flora""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0058526a-11e9-40a1-ab33-7c5ffdf5da05"
"0082c13b-5866-4542-bc4f-722a4ae9530e","calculate capacity indicators for biomass installations","Calculate Capacity Indicators for Biomass Installations","[""calculate capacity indicators for biomass installations""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0082c13b-5866-4542-bc4f-722a4ae9530e"
"0082c13b-5866-4542-bc4f-722a4ae9530e","design biomass energy system","Design Biomass Energy System","[""design biomass energy system""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0082c13b-5866-4542-bc4f-722a4ae9530e"
"0082c13b-5866-4542-bc4f-722a4ae9530e","design biomass installation","Design Biomass Installation","[""design biomass installation""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0082c13b-5866-4542-bc4f-722a4ae9530e"
"0082c13b-5866-4542-bc4f-722a4ae9530e","design biomass system","Design Biomass System","[""design biomass system""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0082c13b-5866-4542-bc4f-722a4ae9530e"
"0082c13b-5866-4542-bc4f-722a4ae9530e","determine construction boundaries for biomass energy systems","Determine Construction Boundaries for Biomass Energy Systems","[""determine construction boundaries for biomass energy systems""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/0082c13b-5866-4542-bc4f-722a4ae9530e"
"00920055-eb50-4cb8-a23d-3deedbf3753e","enterprise risk management process","Enterprise Risk Management Process","[""enterprise risk management process""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00920055-eb50-4cb8-a23d-3deedbf3753e"
"00920055-eb50-4cb8-a23d-3deedbf3753e","erm","ERM","[""ERM""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00920055-eb50-4cb8-a23d-3deedbf3753e"
"009db49b-fcf5-4409-b4a5-232d059f3597","administer credit risk policy","Administer Credit Risk Policy","[""administer credit risk policy""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/009db49b-fcf5-4409-b4a5-232d059f3597"
"009db49b-fcf5-4409-b4a5-232d059f3597","apply a credit risk policy","Apply a Credit Risk Policy","[""apply a credit risk policy""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/009db49b-fcf5-4409-b4a5-232d059f3597"
"009db49b-fcf5-4409-b4a5-232d059f3597","credit risk policy application","Credit Risk Policy Application","[""credit risk policy application""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/009db49b-fcf5-4409-b4a5-232d059f3597"
"009db49b-fcf5-4409-b4a5-232d059f3597","employ credit risk policy","Employ Credit Risk Policy","[""employ credit risk policy""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/009db49b-fcf5-4409-b4a5-232d059f3597"
"009db49b-fcf5-4409-b4a5-232d059f3597","implement credit risk policy","Implement Credit Risk Policy","[""implement credit risk policy""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/009db49b-fcf5-4409-b4a5-232d059f3597"
"009db49b-fcf5-4409-b4a5-232d059f3597","utilise credit risk policy","Utilise Credit Risk Policy","[""utilise credit risk policy""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/009db49b-fcf5-4409-b4a5-232d059f3597"
"00b9a3aa-7070-4bb5-8020-f228a97cf42f","create technical documentation","Create Technical Documentation","[""create technical documentation""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00b9a3aa-7070-4bb5-8020-f228a97cf42f"
"00b9a3aa-7070-4bb5-8020-f228a97cf42f","create technical documentation and academic writings","Create Technical Documentation and Academic Writings","[""create technical documentation and academic writings""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00b9a3aa-7070-4bb5-8020-f228a97cf42f"
"00b9a3aa-7070-4bb5-8020-f228a97cf42f","write scientific and academic papers","Write Scientific and Academic Papers","[""write scientific and academic papers""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00b9a3aa-7070-4bb5-8020-f228a97cf42f"
"00b9a3aa-7070-4bb5-8020-f228a97cf42f","write technical documentation","Write Technical Documentation","[""write technical documentation""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00b9a3aa-7070-4bb5-8020-f228a97cf42f"
"00c04e40-35ea-4ed1-824c-82f936c8f876","gradual development","Gradual Development","[""gradual development""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00c04e40-35ea-4ed1-824c-82f936c8f876"
"00c51318-4ea9-4d37-9cd8-74680583d203","use of particular equipment for daily activities","Use of Particular Equipment for Daily Activities","[""use of particular equipment for daily activities""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00c51318-4ea9-4d37-9cd8-74680583d203"
"00c85cbc-2b24-4605-a6fe-55b5c615e3fe","sawing methods","Sawing Methods","[""sawing methods""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00c85cbc-2b24-4605-a6fe-55b5c615e3fe"
"00c85cbc-2b24-4605-a6fe-55b5c615e3fe","sawing procedures","Sawing Procedures","[""sawing procedures""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00c85cbc-2b24-4605-a6fe-55b5c615e3fe"
"00c85cbc-2b24-4605-a6fe-55b5c615e3fe","sawing technologies","Sawing Technologies","[""sawing technologies""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00c85cbc-2b24-4605-a6fe-55b5c615e3fe"
"00dd3271-077f-4a12-a958-e297fdd724ce","agricultural machinery operating","Agricultural Machinery Operating","[""agricultural machinery operating""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00dd3271-077f-4a12-a958-e297fdd724ce"
"00dd3271-077f-4a12-a958-e297fdd724ce","farm machinery operating","Farm Machinery Operating","[""farm machinery operating""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00dd3271-077f-4a12-a958-e297fdd724ce"
"00dd3271-077f-4a12-a958-e297fdd724ce","motorised agricultural machinery operating","Motorised Agricultural Machinery Operating","[""motorised agricultural machinery operating""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00dd3271-077f-4a12-a958-e297fdd724ce"
"00dd3271-077f-4a12-a958-e297fdd724ce","motorised farm machinery operating","Motorised Farm Machinery Operating","[""motorised farm machinery operating""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00dd3271-077f-4a12-a958-e297fdd724ce"
"00dd3271-077f-4a12-a958-e297fdd724ce","operate farm machinery","Operate Farm Machinery","[""operate farm machinery""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00dd3271-077f-4a12-a958-e297fdd724ce"
"00dd3271-077f-4a12-a958-e297fdd724ce","operate motorised agricultural machinery","Operate Motorised Agricultural Machinery","[""operate motorised agricultural machinery""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00dd3271-077f-4a12-a958-e297fdd724ce"
"00dd3271-077f-4a12-a958-e297fdd724ce","operating farm machinery","Operating Farm Machinery","[""operating farm machinery""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00dd3271-077f-4a12-a958-e297fdd724ce"
"00dd3271-077f-4a12-a958-e297fdd724ce","operating motorised agricultural machinery","Operating Motorised Agricultural Machinery","[""operating motorised agricultural machinery""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00dd3271-077f-4a12-a958-e297fdd724ce"
"00dd3271-077f-4a12-a958-e297fdd724ce","operating motorised farm machinery","Operating Motorised Farm Machinery","[""operating motorised farm machinery""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00dd3271-077f-4a12-a958-e297fdd724ce"
"00e53a0a-c0ba-4c9f-a2ed-4706d5832a00","assure customer satisfaction","Assure Customer Satisfaction","[""assure customer satisfaction""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00e53a0a-c0ba-4c9f-a2ed-4706d5832a00"
"00e53a0a-c0ba-4c9f-a2ed-4706d5832a00","customer satisfaction guarantee","Customer Satisfaction Guarantee","[""customer satisfaction guarantee""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00e53a0a-c0ba-4c9f-a2ed-4706d5832a00"
"00e53a0a-c0ba-4c9f-a2ed-4706d5832a00","ensure customer satisfaction","Ensure Customer Satisfaction","[""ensure customer satisfaction""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00e53a0a-c0ba-4c9f-a2ed-4706d5832a00"
"00e53a0a-c0ba-4c9f-a2ed-4706d5832a00","guaranteeing customer satisfaction","Guaranteeing Customer Satisfaction","[""guaranteeing customer satisfaction""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00e53a0a-c0ba-4c9f-a2ed-4706d5832a00"
"00e53a0a-c0ba-4c9f-a2ed-4706d5832a00","promise customer satisfaction","Promise Customer Satisfaction","[""promise customer satisfaction""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00e53a0a-c0ba-4c9f-a2ed-4706d5832a00"
"00e53a0a-c0ba-4c9f-a2ed-4706d5832a00","provide customer satisfaction","Provide Customer Satisfaction","[""provide customer satisfaction""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00e53a0a-c0ba-4c9f-a2ed-4706d5832a00"
"00ebb379-ce26-439a-ba89-9a7d1ef2f696","compile a rehabilitation plan","Compile a Rehabilitation Plan","[""compile a rehabilitation plan""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00ebb379-ce26-439a-ba89-9a7d1ef2f696"
"00ebb379-ce26-439a-ba89-9a7d1ef2f696","design a rehabilitation programme","Design a Rehabilitation Programme","[""design a rehabilitation programme""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00ebb379-ce26-439a-ba89-9a7d1ef2f696"
"00ebb379-ce26-439a-ba89-9a7d1ef2f696","develop rehabilitation programmes","Develop Rehabilitation Programmes","[""develop rehabilitation programmes""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00ebb379-ce26-439a-ba89-9a7d1ef2f696"
"00ebb379-ce26-439a-ba89-9a7d1ef2f696","set up rehabilitation plan","Set up Rehabilitation Plan","[""set up rehabilitation plan""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00ebb379-ce26-439a-ba89-9a7d1ef2f696"
"00f2eee1-cd4d-4a45-ae10-b6060f53ad5d","be the contact person during equipment incident","Be the Contact Person During Equipment Incident","[""be the contact person during equipment incident""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00f2eee1-cd4d-4a45-ae10-b6060f53ad5d"
"00f2eee1-cd4d-4a45-ae10-b6060f53ad5d","be the contact person during investigation","Be the Contact Person During Investigation","[""be the contact person during investigation""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00f2eee1-cd4d-4a45-ae10-b6060f53ad5d"
"00f2eee1-cd4d-4a45-ae10-b6060f53ad5d","engage as a contact person during investigation","Engage as a Contact Person During Investigation","[""engage as a contact person during investigation""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00f2eee1-cd4d-4a45-ae10-b6060f53ad5d"
"00f2eee1-cd4d-4a45-ae10-b6060f53ad5d","play the role of a contact person during investigation","Play the Role of a Contact Person During Investigation","[""play the role of a contact person during investigation""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00f2eee1-cd4d-4a45-ae10-b6060f53ad5d"
"00f2eee1-cd4d-4a45-ae10-b6060f53ad5d","play the role of contact person during equipment damage","Play the Role of Contact Person During Equipment Damage","[""play the role of contact person during equipment damage""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00f2eee1-cd4d-4a45-ae10-b6060f53ad5d"
"00f2eee1-cd4d-4a45-ae10-b6060f53ad5d","take responsibility as a contact person during incident","Take Responsibility as a Contact Person During Incident","[""take responsibility as a contact person during incident""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/00f2eee1-cd4d-4a45-ae10-b6060f53ad5d"
"013441c1-1f13-47e9-80c4-9a53e8e1bc05","kdevelop 4.0.0","KDevelop 4.0.0","[""KDevelop 4.0.0""]","esco_hiddenlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/013441c1-1f13-47e9-80c4-9a53e8e1bc05"
"013441c1-1f13-47e9-80c4-9a53e8e1bc05","kdevelop 4.6.0","KDevelop 4.6.0","[""KDevelop 4.6.0""]","esco_hiddenlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/013441c1-1f13-47e9-80c4-9a53e8e1bc05"
"013441c1-1f13-47e9-80c4-9a53e8e1bc05","kdevelop 4.7.0","KDevelop 4.7.0","[""KDevelop 4.7.0""]","esco_hiddenlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/013441c1-1f13-47e9-80c4-9a53e8e1bc05"
"013441c1-1f13-47e9-80c4-9a53e8e1bc05","kdevelop 5.0.0","KDevelop 5.0.0","[""KDevelop 5.0.0""]","esco_hiddenlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/013441c1-1f13-47e9-80c4-9a53e8e1bc05"
"013441c1-1f13-47e9-80c4-9a53e8e1bc05","kdevelop platform","KDevelop Platform","[""KDevelop platform""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/013441c1-1f13-47e9-80c4-9a53e8e1bc05"
