"role_id","task_rank","masco_task_id","masco_code","task","task_source_level","source","source_page_pdf","source_url","source_retrieved_at","source_current_role_id","source_current_masco_code","source_current_role_title","source_current_url","masco_reference_version","masco2020_remap_method","masco2020_remap_confidence","masco2020_source_pdf_page","masco2020_source_url","profile_basis","source_current_masco_task_id","source_current_task_source_level"
"M121104","6","MASCO2020_121104_SRC_EMASCO_121101_06","121104","Coordinate with internal departments to develop financial plans and assess resource requirements.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-01","2026-08-29T10:41:52+00:00","M121101","121101","Budgeting/Financial Accounting Manager","https://emasco.mohr.gov.my/masco/1211-01","2020","reviewed_functional_equivalent","medium","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121101_06","exact_occupation"
"M121104","7","MASCO2020_121104_SRC_EMASCO_121101_07","121104","Ensure the accuracy, completeness, and timeliness of financial statements and budgetary information.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-01","2026-08-29T10:41:52+00:00","M121101","121101","Budgeting/Financial Accounting Manager","https://emasco.mohr.gov.my/masco/1211-01","2020","reviewed_functional_equivalent","medium","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121101_07","exact_occupation"
"M121104","8","MASCO2020_121104_SRC_EMASCO_121101_08","121104","Manage capital expenditure planning and evaluate funding or investment proposals.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-01","2026-08-29T10:41:52+00:00","M121101","121101","Budgeting/Financial Accounting Manager","https://emasco.mohr.gov.my/masco/1211-01","2020","reviewed_functional_equivalent","medium","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121101_08","exact_occupation"
"M121106","1","MASCO2020_121106_SRC_EMASCO_121102_01","121106","Plan, organise, and oversee audits and risk assessments across the organisation.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-02","2026-08-29T10:41:52+00:00","M121102","121102","Audit and Risk Management Manager","https://emasco.mohr.gov.my/masco/1211-02","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121102_01","exact_occupation"
"M121106","10","MASCO2020_121106_SRC_EMASCO_121102_10","121106","Advise management on improving internal controls, governance, and operational efficiency.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-02","2026-08-29T10:41:52+00:00","M121102","121102","Audit and Risk Management Manager","https://emasco.mohr.gov.my/masco/1211-02","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121102_10","exact_occupation"
"M121106","2","MASCO2020_121106_SRC_EMASCO_121102_02","121106","Develop and implement audit programmes and risk management strategies.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-02","2026-08-29T10:41:52+00:00","M121102","121102","Audit and Risk Management Manager","https://emasco.mohr.gov.my/masco/1211-02","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121102_02","exact_occupation"
"M121106","3","MASCO2020_121106_SRC_EMASCO_121102_03","121106","Conduct audits of financial records, operations, and internal controls to ensure compliance with laws, regulations, and corporate governance standards.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-02","2026-08-29T10:41:52+00:00","M121102","121102","Audit and Risk Management Manager","https://emasco.mohr.gov.my/masco/1211-02","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121102_03","exact_occupation"
"M121106","4","MASCO2020_121106_SRC_EMASCO_121102_04","121106","Identify and assess potential financial, operational, and strategic risks, and recommend mitigation measures.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-02","2026-08-29T10:41:52+00:00","M121102","121102","Audit and Risk Management Manager","https://emasco.mohr.gov.my/masco/1211-02","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121102_04","exact_occupation"
"M121106","5","MASCO2020_121106_SRC_EMASCO_121102_05","121106","Monitor the effectiveness of risk management and corrective action plans.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-02","2026-08-29T10:41:52+00:00","M121102","121102","Audit and Risk Management Manager","https://emasco.mohr.gov.my/masco/1211-02","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121102_05","exact_occupation"
"M121106","6","MASCO2020_121106_SRC_EMASCO_121102_06","121106","Prepare and present audit and risk management reports, including findings and recommendations, to senior management and stakeholders.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-02","2026-08-29T10:41:52+00:00","M121102","121102","Audit and Risk Management Manager","https://emasco.mohr.gov.my/masco/1211-02","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121102_06","exact_occupation"
"M121106","7","MASCO2020_121106_SRC_EMASCO_121102_07","121106","Lead, mentor, and train audit and risk management teams to enhance performance and compliance.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-02","2026-08-29T10:41:52+00:00","M121102","121102","Audit and Risk Management Manager","https://emasco.mohr.gov.my/masco/1211-02","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121102_07","exact_occupation"
"M121106","8","MASCO2020_121106_SRC_EMASCO_121102_08","121106","Manage relationships with clients, regulatory authorities, and internal departments regarding audit and risk matters.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-02","2026-08-29T10:41:52+00:00","M121102","121102","Audit and Risk Management Manager","https://emasco.mohr.gov.my/masco/1211-02","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121102_08","exact_occupation"
"M121106","9","MASCO2020_121106_SRC_EMASCO_121102_09","121106","Ensure organisational readiness for crises and implement business continuity plans.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-02","2026-08-29T10:41:52+00:00","M121102","121102","Audit and Risk Management Manager","https://emasco.mohr.gov.my/masco/1211-02","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121102_09","exact_occupation"
"M121107","1","MASCO2020_121107_SRC_EMASCO_121103_01","121107","Plan, organise, lead, control, and coordinate credit operations.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-03","2026-08-29T10:41:52+00:00","M121103","121103","Credit Manager","https://emasco.mohr.gov.my/masco/1211-03","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121103_01","exact_occupation"
"M121107","2","MASCO2020_121107_SRC_EMASCO_121103_02","121107","Review and assess credit applications and associated risks.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-03","2026-08-29T10:41:52+00:00","M121103","121103","Credit Manager","https://emasco.mohr.gov.my/masco/1211-03","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121103_02","exact_occupation"
"M121107","3","MASCO2020_121107_SRC_EMASCO_121103_03","121107","Establish and manage customer credit limits.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-03","2026-08-29T10:41:52+00:00","M121103","121103","Credit Manager","https://emasco.mohr.gov.my/masco/1211-03","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121103_03","exact_occupation"
"M121107","4","MASCO2020_121107_SRC_EMASCO_121103_04","121107","Develop and implement organisational credit policies.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-03","2026-08-29T10:41:52+00:00","M121103","121103","Credit Manager","https://emasco.mohr.gov.my/masco/1211-03","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121103_04","exact_occupation"
"M121107","5","MASCO2020_121107_SRC_EMASCO_121103_05","121107","Monitor customer payment behaviour and resolve overdue accounts.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-03","2026-08-29T10:41:52+00:00","M121103","121103","Credit Manager","https://emasco.mohr.gov.my/masco/1211-03","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121103_05","exact_occupation"
"M121107","6","MASCO2020_121107_SRC_EMASCO_121103_06","121107","Analyse financial statements to determine creditworthiness.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-03","2026-08-29T10:41:52+00:00","M121103","121103","Credit Manager","https://emasco.mohr.gov.my/masco/1211-03","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121103_06","exact_occupation"
"M121107","7","MASCO2020_121107_SRC_EMASCO_121103_07","121107","Manage and train a team of credit officers.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-03","2026-08-29T10:41:52+00:00","M121103","121103","Credit Manager","https://emasco.mohr.gov.my/masco/1211-03","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121103_07","exact_occupation"
"M121107","8","MASCO2020_121107_SRC_EMASCO_121103_08","121107","Consult with senior management and departmental managers on credit matters.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-03","2026-08-29T10:41:52+00:00","M121103","121103","Credit Manager","https://emasco.mohr.gov.my/masco/1211-03","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121103_08","exact_occupation"
"M121107","9","MASCO2020_121107_SRC_EMASCO_121103_09","121107","Prepare reports for senior management on credit status and outstanding payments.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-03","2026-08-29T10:41:52+00:00","M121103","121103","Credit Manager","https://emasco.mohr.gov.my/masco/1211-03","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121103_09","exact_occupation"
"M121108","1","MASCO2020_121108_SRC_EMASCO_121104_01","121108","Coordinate and supervise overall insurance operations to ensure efficiency and service quality.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-04","2026-08-29T10:41:52+00:00","M121104","121104","Insurance Manager","https://emasco.mohr.gov.my/masco/1211-04","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121104_01","exact_occupation"
"M121108","10","MASCO2020_121108_SRC_EMASCO_121104_10","121108","Develop and maintain partnerships with brokers, agents, and key stakeholders to expand business opportunities.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-04","2026-08-29T10:41:52+00:00","M121104","121104","Insurance Manager","https://emasco.mohr.gov.my/masco/1211-04","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121104_10","exact_occupation"
"M121108","2","MASCO2020_121108_SRC_EMASCO_121104_02","121108","Design, implement, and monitor insurance products and services.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-04","2026-08-29T10:41:52+00:00","M121104","121104","Insurance Manager","https://emasco.mohr.gov.my/masco/1211-04","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121104_02","exact_occupation"
"M121108","3","MASCO2020_121108_SRC_EMASCO_121104_03","121108","Ensure compliance with relevant laws and regulations.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-04","2026-08-29T10:41:52+00:00","M121104","121104","Insurance Manager","https://emasco.mohr.gov.my/masco/1211-04","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121104_03","exact_occupation"
"M121108","4","MASCO2020_121108_SRC_EMASCO_121104_04","121108","Set and achieve insurance sales and performance targets.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-04","2026-08-29T10:41:52+00:00","M121104","121104","Insurance Manager","https://emasco.mohr.gov.my/masco/1211-04","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121104_04","exact_occupation"
"M121108","5","MASCO2020_121108_SRC_EMASCO_121104_05","121108","Analyse and monitor company performance and financial operations.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-04","2026-08-29T10:41:52+00:00","M121104","121104","Insurance Manager","https://emasco.mohr.gov.my/masco/1211-04","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121104_05","exact_occupation"
"M121108","6","MASCO2020_121108_SRC_EMASCO_121104_06","121108","Oversee training and development of underwriters, agents, and service teams.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-04","2026-08-29T10:41:52+00:00","M121104","121104","Insurance Manager","https://emasco.mohr.gov.my/masco/1211-04","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121104_06","exact_occupation"
"M121108","7","MASCO2020_121108_SRC_EMASCO_121104_07","121108","Oversee the resolution of complex customer complaints, claims, and disputes on insurance matters.","inherited_current_emasco_profile","eMASCO exact occupation detail (MASCO 2020 content)","","https://emasco.mohr.gov.my/masco/1211-04","2026-08-29T10:41:52+00:00","M121104","121104","Insurance Manager","https://emasco.mohr.gov.my/masco/1211-04","2020","exact_normalized_title","high","318","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=318","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","EMASCO_121104_07","exact_occupation"
