employer_id,name,sector_id,sector,has_report,report_year,report_url,recognition_score,gender_equity_score,policy_flex_score,mother_friendly_score,confidence,score_status,evidence_status,scoring_rule
1961,IOI Corporation Berhad,BS07,Plantation,True,2025,https://www.ioigroup.com/integrated-report/sr/2025/pdf/IOIG_SR25_Fullbook%28Single%20Page%29.pdf,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
5249,IOI Properties Group Berhad,BS08,Property,True,2025,https://files.ioiproperties.com.my/dsites/s3fs-public/annual-report/file/%5BINTERACTIVE%20PDF%5D%20IOIPG%20IAR2025_06102025_0.pdf,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
5398,Gamuda Berhad,BS01,Construction,True,2024,https://gamuda.listedcompany.com/newsroom/GAMUDA_IR2024_%28Page_58_to_Page_175%29_20241227.pdf,0.0,81.4,0.0,32.6,Low - partial report disclosure; zero-filled: recognition|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
3336,IJM Corporation Berhad,BS01,Construction,True,2025,https://www.ijm.com/sites/default/files/annualreport-pdf/arc_ar_2025_1.pdf,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
4677,YTL Corporation Berhad,BS12,Utilities,True,2025,https://www.ytl.com/wp-content/uploads/sites/5/2025/10/YTLGroup_SR_2025.pdf,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
6742,YTL Power International Berhad,BS12,Utilities,True,2025,https://www.ytl.com/wp-content/uploads/ytles/sites/6/files/miscellaneous/YTLPI_ESG2025.pdf,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
5347,Tenaga Nasional Berhad,BS12,Utilities,True,2024,https://www.tnb.com.my/sustainability/our-people,0.0,0.0,45.0,13.5,Low - partial report disclosure; zero-filled: recognition|gender_equity,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
5183,PETRONAS Chemicals Group Berhad,BS06,Industrial Products & Services,True,2024,https://www.petronas.com/pcg/sites/default/files/uploads/content/pdf/%5BINTERACTIVE%20PDF%5D%20PCG%20SR2024.pdf,0.0,0.0,50.0,15.0,Low - partial report disclosure; zero-filled: recognition|gender_equity,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
6033,PETRONAS Gas Berhad,BS12,Utilities,True,2025,https://www.petronas.com/pgb/integrated-report-2025/assets/pdf/PGB%20Sustainability%20Report%202025.pdf,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
5681,PETRONAS Dagangan Berhad,BS02,Consumer Products & Services,True,2025,https://www.mymesra.com.my/integrated-report-2025/,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
7277,Dialog Group Berhad,BS03,Energy,True,2025,https://sr.dialogasia.com/,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
3816,MISC Berhad,BS11,Transportation & Logistics,True,2024,https://www.miscgroup.com/awcontent/Web/Documents/SustainabilityPerformanceData/Talent-Excellence-Performance-Data-SR24_9-Jul-25.pdf,0.0,0.0,0.0,0.0,Low - partial report disclosure; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
4863,Telekom Malaysia Berhad,BS10,Telecommunications & Media,True,2025,https://www.tm.com.my/sites/default/files/2026-05/%5BSS%20-%20Part%202%2C%20Except%20SPD%5D%20Telekom%20Malaysia%20Berhad%20IAR25.pdf,0.0,0.0,65.0,19.5,Low - partial report disclosure; zero-filled: recognition|gender_equity,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
6888,Axiata Group Berhad,BS10,Telecommunications & Media,True,2024,https://sustainability.axiata.com/wp-content/uploads/2025/05/Axiata-Integrated-Annual-Report-2024-Sustainability-At-Core.pdf,0.0,0.0,50.0,15.0,Low - partial report disclosure; zero-filled: recognition|gender_equity,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
6012,Maxis Berhad,BS10,Telecommunications & Media,True,2025,https://maxis.listedcompany.com/newsroom/Maxis_Integrated_Annual_Report_2025.pdf,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
6947,CelcomDigi Berhad,BS10,Telecommunications & Media,True,2025,https://corporate.celcomdigi.com/annualreport,40.0,0.0,0.0,12.0,Low - partial report disclosure; zero-filled: gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
5031,TIME dotCom Berhad,BS10,Telecommunications & Media,True,2025,https://www.time.com.my/wp-content/uploads/2026/04/Time-Annual-Report-2025.pdf,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
4707,Nestle (Malaysia) Berhad,BS02,Consumer Products & Services,True,2024,https://www.nestle.com.my/investors/annual_report,0.0,0.0,100.0,30.0,Low - partial report disclosure; zero-filled: recognition|gender_equity,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
3026,Dutch Lady Milk Industries Berhad,BS02,Consumer Products & Services,True,2025,https://www.dutchlady.com.my/ms/report/integrated-annual-report-2025/,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
3689,Fraser & Neave Holdings Bhd,BS02,Consumer Products & Services,True,2025,https://www.fn.com.my/investors/ar2025/,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
7084,QL Resources Berhad,BS02,Consumer Products & Services,True,2024,https://ql.com.my/wp-content/uploads/2024/07/QL-IAR2024_Key-Performance-Indicator.pdf,0.0,0.0,0.0,0.0,Low - partial report disclosure; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
4065,PPB Group Berhad,BS02,Consumer Products & Services,True,2025,https://www.ppbgroup.com/wp-content/uploads/ppb-sustainability-report-2025.pdf,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
5296,MR D.I.Y. Group (M) Berhad,BS02,Consumer Products & Services,True,2025,https://corporate.mrdiy.com/misc/sustainability/MRDIY-Sustainability_Report_2025.pdf,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
5326,99 Speed Mart Retail Holdings Berhad,BS02,Consumer Products & Services,True,2025,https://99speedmart.com.my/wp-content/uploads/2026/04/99SMART-Integrated-Annual-Report-2025.pdf,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
6599,AEON Co. (M) Bhd,BS02,Consumer Products & Services,True,2025,https://aeongroupmalaysia.com/iar2025/assets/pdf/Download/AEON_IAR2025.pdf,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
5225,IHH Healthcare Berhad,BS05,Health Care,True,2023,https://www.ihhhealthcare.com/docs/default-source/ihh-documents/sustainability/sustainability_report_2023.pdf,0.0,0.0,0.0,0.0,Low - partial report disclosure; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
5878,KPJ Healthcare Berhad,BS05,Health Care,True,2024,https://kpj.listedcompany.com/newsroom/KPJHB_SR_2024.pdf,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
5168,Hartalega Holdings Berhad,BS05,Health Care,True,2025,https://www.insage.com.my/IR/cmn/trps02/ArTopGrid.aspx?Symbol=5168,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
7113,Top Glove Corporation Bhd,BS05,Health Care,True,2025,https://tgapp.topglove.com/IAR/2025/Sustainability_Report_2025/TG_Sustainability_Report_2025.pdf,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
7153,Kossan Rubber Industries Bhd,BS05,Health Care,True,2025,https://kossan.com.my/sustainability/,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
7106,Supermax Corporation Berhad,BS05,Health Care,True,2025,https://www.supermax.com.my/media/ieqjk1as/annual-report-2025.pdf,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
8869,Press Metal Aluminium Holdings Berhad,BS06,Industrial Products & Services,True,2024,https://www.pressmetal.com/pdf/PMetal-IAR2024.pdf,40.0,0.0,0.0,12.0,Low - partial report disclosure; zero-filled: gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
0166,Inari Amertron Berhad,BS09,Technology,True,2025,https://www.inari-amertron.com/wp-content/uploads/2025/10/FY2025-Inari-Annual-Report-2025.pdf,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
0097,ViTrox Corporation Berhad,BS09,Technology,True,2025,https://www.vitrox.com/pdf/investor/annual-report/vitrox_sr2025.pdf,40.0,0.0,0.0,12.0,Low - partial report disclosure; zero-filled: gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
0128,Frontken Corporation Berhad,BS09,Technology,True,2025,https://www.insage.com.my/interactiveAR/FRONTKN/interactiveAR2025/,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
0208,Greatech Technology Berhad,BS09,Technology,True,2025,https://www.insage.com.my/Upload/Docs/GREATEC/Greatech%20AR2025.pdf,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
5292,UWC Berhad,BS09,Technology,True,2025,https://www.uwcberhad.com.my/wp-content/uploads/2026/01/Annual-Report-2025.pdf,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
1818,Bursa Malaysia Berhad,BS04,Financial Services,True,2024,https://bursa.listedcompany.com/iar_2024.html,0.0,0.0,20.0,6.0,Low - partial report disclosure; zero-filled: recognition|gender_equity,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
5014,Malaysia Airports Holdings Berhad,BS11,Transportation & Logistics,True,2023,https://corporate.malaysiaairports.com.my/en/about-us/reports/annual-report,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
3182,Genting Berhad,BS02,Consumer Products & Services,True,2025,https://www.genting.com/sustainability-reports,0.0,0.0,0.0,0.0,Not assessed; zero-filled: recognition|gender_equity|policy_flex,approved_score_available_zero_filled,approved_second_review,"0.30 recognition + 0.40 gender equity + 0.30 policy/flex; after the completed official-source search, an unsupported pillar is scored 0 under the user-approved 2026-08-27 zero-fill policy"
